,city,year,month,day,hour,title,city_sector,address,intersection,latitude,longitude
1809,Toronto,2019,3,9,17,March Break Family Adventure at Spadina Museum,NA,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",NA,43.6532454,-79.39785340000003
1810,Toronto,2018,9,27,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1811,Toronto,2019,2,27,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1812,Toronto,2013,12,6,10,3 Generations,Central West,901 Lawrence Avenue West,Dufferin Street and Lawrence Avenue West,,
1813,Toronto,2019,8,6,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1814,Toronto,2019,3,16,14,William Brisland: Our Sacred Planet Exhibition,NA,"1 Colonel Samuel Smith Park Dr, Etobicoke, ON M8V 4B6, Canada",NA,43.59765669999999,-79.5158925
1815,Toronto,2019,3,13,16,March Break Family Adventure at Colborne Lodge,NA,"11 Colborne Lodge Dr, Toronto, ON M6R, Canada",NA,43.6405624,-79.46069139999997
1816,Toronto,2019,10,16,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1817,Toronto,2019,6,23,3,Fairbank Summerfest,NA,"35 Carl Hall Rd, North York, ON M3K 2B6, Canada",NA,43.74662259999999,-79.47913970000002
1818,Toronto,2019,4,26,13,Baby &amp; Me,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1819,Toronto,2019,1,7,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1820,Toronto,2018,12,2,21,Toronto Marlies,NA,"45 Manitoba Dr, Toronto, ON M6K 3C3, Canada",NA,43.6356259,-79.4150012
1821,Toronto,2019,3,9,19,Alice&#8217;s Adventures in Wonderland,NA,"145 Queen St W, Toronto, ON M5H 4G1, Canada",NA,43.6505876,-79.38553519999999
1822,Toronto,2019,4,13,0,Ang&#233;lique,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
1823,Toronto,2018,10,13,16,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1824,Toronto,2019,3,14,22,Toronto Lit Up: Matthew Walsh,NA,"499 Church St, Toronto, ON M4Y 2C6, Canada",NA,43.6653115,-79.38043249999998
1825,Toronto,2019,10,8,12,East York Farmers Market,NA,"East York Civic Centre, 850 Coxwell Ave, East York, ON M4C 5R1, Canada",NA,43.6911694,-79.32833619999997
1826,Toronto,2015,11,28,11,30 Craft Market,Downtown,25 Cecil Street,Spadina Avenue and College Street,43.6565717402,-79.3960492984
1827,Toronto,2019,3,25,13,Elemental Time: Bruce Parsons,NA,"56 Neilson Dr, Etobicoke, ON M9C 1V8, Canada",NA,43.6295213,-79.5679235
1828,Toronto,2014,11,30,1,"1st Annual Peace, Love, Empower Charity Event",Downtown,639 Queen Street W,Queen Street West and Bathurst Street,,
1829,Toronto,2019,7,1,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1830,Toronto,2019,1,23,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1831,Toronto,2019,7,6,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1832,Toronto,2019,5,17,13,Baby &amp; Me,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1833,Toronto,2018,9,9,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1834,Toronto,2019,8,6,20,Earn-A-Bike,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
1835,Toronto,2018,12,28,22,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1836,Toronto,2019,9,25,18,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1837,Toronto,2019,8,9,18,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1838,Toronto,2019,10,13,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1839,Toronto,2019,6,5,18,Farmers' Market,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1840,Toronto,2019,2,27,14,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1841,Toronto,2019,3,15,0,Best of Shorts Film Festival,NA,"20 Carlton St, Toronto, ON M5B 2H5, Canada",NA,43.6616374,-79.38168080000003
1842,Toronto,2019,4,2,22,Riverside Wine &amp; Craft Beer Fest,NA,,NA,43.65688669222972,-79.35201019343714
1843,Toronto,2019,4,25,16,HideSeek,NA,"1305 Dundas St W, Toronto, ON M6J 1X8, Canada",NA,43.6492778,-79.42585559999998
1844,Toronto,2019,4,23,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1845,Toronto,2019,6,23,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1846,Toronto,2019,6,3,2,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1847,Toronto,2019,4,20,17,West End Food &amp; Culture Tour,NA,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",NA,43.6521191,-79.40746189999999
1848,Toronto,2019,3,21,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1849,Toronto,2019,4,9,19,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1850,Toronto,2019,4,13,14,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1851,Toronto,2019,3,15,17,The 26 Letter Dance,NA,"165 Front St E, Toronto, ON M5A 3Z4, Canada",NA,43.6500103,-79.36829119999999
1852,Toronto,2018,11,29,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1853,Toronto,2014,7,26,NA,2014 AUDL Championship Weekend,Downtown,299 Bloor Street W,Bloor Street West and Bedford Road,43.6677729806,-79.3975841543
1854,Toronto,2019,7,8,14,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1855,Toronto,2019,1,26,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1856,Toronto,2018,11,13,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1857,Toronto,2019,4,20,18,Ang&#233;lique,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
1858,Toronto,2019,3,23,17,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1859,Toronto,2019,1,15,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1860,Toronto,2019,3,15,14,ROM  March Break 2019,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1861,Toronto,2019,4,9,20,Earn Your Bike,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1862,Toronto,2019,7,13,17,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1863,Toronto,2015,2,21,12,2015 Toronto Chinatown Chinese New Year Celebration,Downtown,222 Spadina Avenue,and,,
1864,Toronto,2016,2,13,8,2CELLOS,Downtown,1 Front Street E,Front Street East and Yonge Street,43.6465882061,-79.3762015648
1865,Toronto,2019,4,26,14,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
1866,Toronto,2019,4,28,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1867,Toronto,2019,2,3,16,Taste of Chinatown Food &amp; Culture Tour,NA,"421 Dundas St W, Toronto, ON M5T 2W4, Canada",NA,43.6531242,-79.39521150000002
1868,Toronto,2019,3,21,1,Future of Health Technovation,NA,"Bay Adelaide Centre, 333 Bay St, Toronto, ON M5H 2R2, Canada",NA,43.6503406,-79.38052069999998
1869,Toronto,2019,3,18,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1870,Toronto,2019,5,29,22,Starting Your Business 101,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1871,Toronto,2019,8,8,20,Earn-A-Bike,NA,"15 Tobermory Dr, North York, ON M3N 2R5, Canada",NA,43.760158,-79.5078661
1872,Toronto,2019,2,7,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1873,Toronto,2019,3,8,15,"Impressionism in the Age of Industry: Monet, Pissarro",NA,"317 Dundas St W, Toronto, ON M5T 1G4, Canada",NA,43.6536766,-79.39233939999997
1874,Toronto,2019,3,1,0,#trapjazz thursdays with game.set.trap,NA,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",NA,43.6513532,-79.41137309999999
1875,Toronto,2019,10,1,13,Crossection 2019 Art Exhibition,NA,"399 The West Mall, Toronto, ON M9C 2Y2, Canada",NA,43.6432951,-79.5665396
1876,Toronto,2019,4,16,16,'Off The Beaten Path' Solo Exhibition of Photography by Lori Ryerson,NA,"400 Queen St E, Toronto, ON M5A 1T3, Canada",NA,43.6560855,-79.3628041
1877,Toronto,2019,3,9,14,Kim-Lee Kho: A Full Heart,NA,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",NA,43.7585243,-79.2087057
1878,Toronto,2019,8,5,23,Dusk Dances,NA,,NA,43.67608136337881,-79.34882339302123
1879,Toronto,2019,2,1,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1880,Toronto,2019,6,13,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1881,Toronto,2019,3,20,16,How to Breathe Forever Exhibition Family Kit,NA,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",NA,43.6495164,-79.38795440000001
1882,Toronto,2019,3,12,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1883,Toronto,2019,3,2,18,Tour and Taste Weekends,NA,"5172 Yonge St, Toronto, ON M2N 0G1, Canada",NA,43.7696779,-79.4131304
1884,Toronto,2019,4,10,16,Homage,NA,"49 Ossington Ave, Toronto, ON M6J 2Y9, Canada",NA,43.6453577,-79.4190883
1885,Toronto,2018,12,2,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1886,Toronto,2019,3,4,15,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1887,Toronto,2019,8,27,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1888,Toronto,2019,3,10,0,Alice&#8217;s Adventures in Wonderland,NA,"145 Queen St W, Toronto, ON M5H 4G1, Canada",NA,43.6505876,-79.38553519999999
1889,Toronto,2019,3,26,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1890,Toronto,2019,4,13,0,Dry Powder,NA,"5040 Yonge St, North York, ON M2N 6R8, Canada",NA,43.7662845,-79.4141305
1891,Toronto,2019,4,11,13,For the Record: An Idea of the North,NA,"789 Yonge St, Toronto, ON M4W 2G8, Canada",NA,43.6717923,-79.3868129
1892,Toronto,2019,6,7,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1893,Toronto,2019,5,26,18,Beautiful Man,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
1894,Toronto,2019,3,16,16,March Break Family Adventure at Spadina Museum,NA,"285 Spadina Ave, Toronto, ON M5T 2E6, Canada",NA,43.6532454,-79.39785340000003
1895,Toronto,2018,10,11,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1896,Toronto,2019,3,29,0,Isitwendam (An Understanding),NA,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
1897,Toronto,2019,2,7,21,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1898,Toronto,2019,3,29,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1899,Toronto,2019,7,7,17,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
1900,Toronto,2019,12,7,18,Downtown Desserts &amp; Culture Tour,NA,"191 Baldwin St, Toronto, ON M5T 1M1, Canada",NA,43.6544824,-79.40121469999997
1901,Toronto,2019,6,22,22,Foul Play!,NA,"33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",NA,43.6583645,-79.3830719
1902,Toronto,2018,9,29,15,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1903,Toronto,2019,3,29,16,Floyd Kuptana Gallery,NA,"80 Gerrard St E, Toronto, ON M5B 1G6, Canada",NA,43.6601642,-79.3780463
1904,Toronto,2019,3,1,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1905,Toronto,2019,2,24,6,Migration Trail,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1906,Toronto,2019,4,6,23,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1907,Toronto,2019,3,11,15,March Break Family Adventure at Mackenzie House,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
1908,Toronto,2019,10,19,17,West End Food &amp; Culture Tour,NA,"772 Dundas St W, Toronto, ON M6J 1V1, Canada",NA,43.6521191,-79.40746189999999
1909,Toronto,2019,2,22,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1910,Toronto,2018,11,24,0,Toronto Raptors,NA,"40 Bay St, Toronto, ON M5J 2X2, Canada",NA,43.6435205,-79.3790818
1911,Toronto,2019,4,18,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1912,Toronto,2019,4,5,14,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1913,Toronto,2019,3,9,15,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
1914,Toronto,2016,2,3,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1915,Toronto,2019,2,3,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1916,Toronto,2019,4,18,0,Shove it Down My Throat,NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
1917,Toronto,2018,9,13,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1918,Toronto,2019,4,13,13,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1919,Toronto,2019,6,28,16,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1920,Toronto,2016,4,19,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1921,Toronto,2018,10,7,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1922,Toronto,2019,6,13,23,#trapjazz thursdays with game.set.trap,NA,"876 Dundas St W, Toronto, ON M6J 1V7, Canada",NA,43.6513532,-79.41137309999999
1923,Toronto,2019,8,31,15,"Toronto's Rib, Bacon and BBQ Fest",NA,"35 Carl Hall Rd, North York, ON M3K 2B6, Canada",NA,43.74662259999999,-79.47913970000002
1924,Toronto,2019,4,7,18,Under the Stairs,NA,"165 Front St E, Toronto, ON M5A 3Z4, Canada",NA,43.6500103,-79.36829119999999
1925,Toronto,2019,7,30,17,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1926,Toronto,2019,4,26,22,Canning &amp; Preservation Workshop,NA,"21 Panorama Ct, Etobicoke, ON M9V 3S6, Canada",NA,43.7463319,-79.58131309999999
1927,Toronto,2019,9,29,17,Tea Time at the Inn,NA,"4709 Dundas St W, Etobicoke, ON M9A 1A8, Canada",NA,43.651723,-79.5256961
1928,Toronto,2019,4,3,14,Edmond Chan: Paradark Photo.Arts,NA,"225 Confederation Dr, Scarborough, ON M1G 1B2, Canada",NA,43.7585243,-79.2087057
1929,Toronto,2019,1,25,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1930,Toronto,2019,6,8,0,The Full Light of Day at Luminato,NA,"27 Front St E, Toronto, ON M5E 1B4, Canada",NA,43.64739100000001,-79.37515400000001
1931,Toronto,2018,8,26,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1932,Toronto,2019,7,25,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1933,Toronto,2019,3,11,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1934,Toronto,2014,8,27,5,2014 Toronto Walk for PKD Launch Party,Northeast,4841 Yonge Street,Yonge Street and Sheppard Avenue East,,
1935,Toronto,2019,4,18,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1936,Toronto,2019,6,22,14,The Moon: A Voyage Through Time,NA,"77 Wynford Dr, Toronto, ON M3C 1K1, Canada",NA,43.72524540000001,-79.33210480000002
1937,Toronto,2019,2,28,17,How to Breathe Forever Exhibition Family Kit,NA,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",NA,43.6495164,-79.38795440000001
1938,Toronto,2019,6,5,13,ROMKids Junior,NA,"100 Queens Park, Toronto, ON M5S 2C6, Canada",NA,43.6677097,-79.3947771
1939,Toronto,2018,11,22,16,Crosscurrents: Canada in the Making,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1940,Toronto,2019,7,13,22,Foul Play!,NA,"33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",NA,43.6583645,-79.3830719
1941,Toronto,2019,3,23,17,Time Travelling in High Park,NA,"375 Colborne Lodge Dr, Toronto, ON M6R 2Z3, Canada",NA,43.6512571,-79.46350129999996
1942,Toronto,2019,4,25,23,Dinner With A View,NA,"250 Fort York Blvd, Toronto, ON M5V 3K9, Canada",NA,43.6374082,-79.40664609999999
1943,Toronto,2019,3,28,16,How to Breathe Forever Exhibition Family Kit,NA,"199 Richmond St W, Toronto, ON M5V 1V3, Canada",NA,43.6495164,-79.38795440000001
1944,Toronto,2019,2,21,21,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1945,Toronto,2018,8,23,21,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1946,Toronto,2019,3,11,18,March Break at the Legislative Assembly of Ontario,NA,"111 Wellesley St W, Toronto, ON M7A 1A5, Canada",NA,43.6626228,-79.39232219999997
1947,Toronto,2019,2,7,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1948,Toronto,2019,8,13,20,DIY Drop-In Bike Repair,NA,"3939 Lawrence Ave E, Scarborough, ON M1G 1R9, Canada",NA,43.763586,-79.20535689999997
1949,Toronto,2019,3,26,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1950,Toronto,2019,4,3,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1951,Toronto,2019,2,15,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1952,Toronto,2016,5,24,NA,"‘So Long Lives This’: Celebrating Shakespeare, 1616-2016",Downtown,120 St. George Street,St. George Street and Harbord Street,43.6640977365,-79.3989637818
1953,Toronto,2011,6,18,NA,23rd Annual HOPE Charity Volleyball Tournament,Downtown,,and,,
1954,Toronto,2019,5,4,22,Foul Play!,NA,"33 Gerrard St W, Toronto, ON M5G 1Z4, Canada",NA,43.6583645,-79.3830719
1955,Toronto,2019,3,15,22,Film Screening - Lu Over The Wall,NA,"2 Bloor St E, Toronto, ON M4W 1A8, Canada",NA,43.6710978,-79.38606299999998
1956,Toronto,2016,8,9,NA,'Birth and Death Frequencies’ from A Time to Hear for Here (2007) by John Oswald,Downtown,20 St. Joseph Street,Yonge Street and Wellesley Street West,43.666058478,-79.386506433
1957,Toronto,2018,12,19,21,Winter Light Exhibition,NA,"Unnamed Road, Toronto, ON M6K 3B9, Canada",NA,43.62995118169457,-79.41850701555256
1958,Toronto,2018,10,20,16,East End Beer &amp; Food Walk,NA,"47 Donlands Ave, Toronto, ON M4J 3N5, Canada",NA,43.6808809,-79.33747729999999
1959,Toronto,2019,3,23,15,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1960,Toronto,2019,3,9,17,March Break Family Adventure at Mackenzie House,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
1961,Toronto,2019,7,24,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1962,Toronto,2019,6,22,16,The Junction 8th Annual Summer Solstice Festival,NA,,NA,43.66499595930322,-79.46228616003418
1963,Toronto,2018,12,27,15,Toronto Through the Eyes of Women Artists,NA,"95 Front St E, Toronto, ON M5E 1C3, Canada",NA,43.64873009999999,-79.37154090000001
1964,Toronto,2019,3,10,1,Bears,NA,"125 Bathurst St, Toronto, ON M5V 2R2, Canada",NA,43.6455699,-79.40273730000001
1965,Toronto,2019,5,6,0,"Lilies; or, The Revival of a Romantic Drama",NA,"12 Alexander St, Toronto, ON M4Y 1B4, Canada",NA,43.6633185,-79.38306590000002
1966,Toronto,2019,3,21,0,Isitwendam (An Understanding),NA,"585 Dundas St E, Toronto, ON M5A 2B7, Canada",NA,43.6598945,-79.36221979999999
1967,Toronto,2019,4,29,14,Sewing Classes,NA,"707 Dundas St W, Toronto, ON M5T 2W6, Canada",NA,43.6517657,-79.40496460000003
1968,Toronto,2019,6,25,20,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1969,Toronto,2019,8,10,23,Dusk Dances,NA,,NA,43.67608136337881,-79.34882339302123
1970,Toronto,2015,7,7,11,11th Annual ReelHeART Live Script Reads,Downtown,20 Carlton Street E,Yonge Street and College Street,43.661630397,-79.3815767552
1971,Toronto,2019,4,30,18,Sewing Classes,NA,"1765 Weston Rd, York, ON M9N 3P7, Canada",NA,43.6990692,-79.51211869999997
1972,Toronto,2018,11,8,16,The Best of Scarborough Food Tour,NA,"2455 Eglinton Ave E, Scarborough, ON M1K, Canada",NA,43.7325254,-79.26370120000001
1973,Toronto,2019,9,7,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1974,Toronto,2019,7,15,15,A Tapestry of Spirit: The Torah Stitch by Stitch Project,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1975,Toronto,2019,6,10,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1976,Toronto,2019,7,29,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1977,Toronto,2019,7,31,15,Nadia Myre: Balancing Acts,NA,"55 Centre Ave, Toronto, ON M5G 2H5, Canada",NA,43.6545873,-79.3866557
1978,Toronto,2019,5,10,23,Hand To God,NA,"1454 Danforth Ave, Toronto, ON M4J 1N4, Canada",NA,43.6829711,-79.32636389999999
1979,Toronto,2019,2,28,23,Learn Your Car-Buying Rights,NA,"184 Sloane Ave, North York, ON M4A 2C4, Canada",NA,43.7360206,-79.3129179
1980,Toronto,2019,3,9,15,National Home Show &amp; Canada Blooms,NA,"100 Princes' Blvd, Toronto, ON M6K 3C3, Canada",NA,43.63507389999999,-79.41236249999997
1981,Toronto,2019,6,27,22,Victorian Escape Game: Rebel Rendevous,NA,"82 Bond St, Toronto, ON M5B 1X2, Canada",NA,43.6556625,-79.37856320000003
1982,Toronto,2019,5,4,14,Ai Weiwei: Unbroken,NA,"111 Queens Park, Toronto, ON M5S 2C7, Canada",NA,43.6681235,-79.39316559999997
